fid,ID,indNomencl,metodoProd,mi,nome,orgaoEdito,tipoCarta,anoRestitu,anoReambul,anoVoo,areaFolha,latLimNort,latLimSul,longLimLes,longLimOes,recursoOff,recursoOnL,uf,declinacao,datumHoriz,datumVerti,meridianoC,sistemaPro,anoEdicao,numEdicao,anoImpress,numImpress,geoPdf,pdf,metadadoIm,PRIMARYIND
1674,1655,SD-21-V-A-IV,Restituição fotogramétrica,"1916",ESPIRRO,DSG,Topográfica,"1976","1975","1974","3003.36","-12.500","-13.000",,,,,RO_MT,"Em 1973 07° 39' (Cresce 9,6' ao ano)",Córrego Alegre,Imbituba-SC,"-57",UTM,"1977","1","1977","1",Nã,Nã,Não se aplic,1674
1675,1656,SD-21-X-A-IV,Restituição fotogramétrica,"1922",ALEGRE,DSG,Topográfica,"1979","1978","1967","3003.36","-12.500","-13.000",,,,,MT,"Em 1978 11° 01' (Cresce 8,5' ao ano)",SAD69,Imbituba-SC,"-57",UTM,"1980","1","1980","1",Nã,Nã,Não se aplic,1675
1676,1657,SD-21-X-A-V,Restituição fotogramétrica,"1923",RIBEIRÃO DIVISÃO,DSG,Topográfica,"1979","1978","1967","3003.36","-12.500","-13.000",,,,,MT,"Em 1978 11° 23' (Cresce 8,5' ao ano)",SAD69,Imbituba-SC,"-57",UTM,"1980","1","1980","1",Nã,Nã,Não se aplic,1676
1677,1658,SD-21-X-A-VI,Restituição fotogramétrica,"1924",SORRISO,DSG,Topográfica,"1979","1978","1967","3003.36","-12.500","-13.000",,,,,MT,"Em 1978 11° 48' (Cresce 8,5' ao ano)",SAD69,Imbituba-SC,"-57",UTM,"1980","1","1980","1",Nã,Nã,Não se aplic,1677
1678,1659,SD-21-X-B-IV,Restituição fotogramétrica,"1925",FAZENDA UBIRATAN,DSG,Topográfica,"1979","1978","1967","3003.36","-12.500","-13.000",,,,,MT,"Em 1978 12° 12' (Cresce 8,5' ao ano)",SAD69,Imbituba-SC,"-57",UTM,"1980","1","1980","1",Nã,Nã,Não se aplic,1678
1679,1660,SD-21-X-B-V,Restituição fotogramétrica,"1926",RIO SANTO CRISTO,DSG,Topográfica,"1980","1978","1967","3003.36","-12.500","-13.000",,,,,MT,"Em 1978 12° 38' (Cresce 8,5' ao ano)",SAD69,Imbituba-SC,"-57",UTM,"1980","1","1980","1",Nã,Nã,Não se aplic,1679
1680,1661,SD-21-X-B-VI,Restituição fotogramétrica,"1927",FAZENDA IGARAPÉ,DSG,Topográfica,"1979","1978","1967","3003.36","-12.500","-13.000",,,,,MT,"Em 1978 12° 57' (Cresce 8,5' ao ano)",SAD69,Imbituba-SC,"-57",UTM,"1980","1","1980","1",Nã,Nã,Não se aplic,1680
1681,1662,SD-22-V-A-IV,Restituição fotogramétrica,"1928",RIO QUENTE,DSG,Topográfica,"1980","1978","1967","3003.36","-12.500","-13.000",,,,,MT,"Em 1974 12° 32' (Cresce 9,5' ao ano)",SAD69,Imbituba-SC,"-51",UTM,"1980","1","1980","1",Nã,Nã,Não se aplic,1681
1682,1663,SD-22-V-A-V,Restituição fotogramétrica,"1929",LAGOA DOURADA,DSG,Topográfica,"1980","1978","1967","3003.36","-12.500","-13.000",,,,,MT,"Em 1974 12° 55' (Cresce 9,4' ao ano)",SAD69,Imbituba-SC,"-51",UTM,"1980","1","1980","1",Nã,Nã,Não se aplic,1682
1683,1664,SD-22-V-A-VI,Restituição fotogramétrica,"1930",CORREGO DOURADO,DSG,Topográfica,"1980","1976","1967","3003.36","-12.500","-13.000",,,,,MT,"Em 1976 13° 17' (Cresce 9,4' ao ano)",SAD69,Imbituba-SC,"-51",UTM,"1980","1","1980","1",Nã,Nã,Não se aplic,1683
1684,1672,SD-23-V-A-VI,Restituição fotogramétrica,"1942",ARRAIAS,DSG,Topográfica,"1976","1975","1968","3003.36","-12.500","-13.000",,,,,TO_GO,"Em 1974 17° 08' (Cresce 8,4' ao ano)",Córrego Alegre,Imbituba-SC,"-45",UTM,"1979","1","1979","1",Nã,Nã,Não se aplic,1684
1685,1673,SD-23-X-A-VI,Restituição fotogramétrica,"1948",SERRA DOURADA,DSG,Topográfica,"1970","1969","1964","3003.36","-12.500","-13.000",,,,,BA,Em 1970 18° 07' (Cresce 8' ao ano),Córrego Alegre,Imbituba-SC,"-45",UTM,"1970","1","1970","1",Nã,Nã,Não se aplic,1685
1686,1674,SD-20-X-C-I,Restituição fotogramétrica,"1961",MASSACO,DSG,Topográfica,"1976","1975","1974","2997.469","-13.000","-13.500",,,,,RO,"Em 1977 06° 11' (Cresce 8,3' ao ano)",Córrego Alegre,Imbituba-SC,"-63",UTM,"1977","1","1977","1",Nã,Nã,Não se aplic,1686
1687,1675,SD-20-X-C-II,Restituição fotogramétrica,"1962",ROLIM DE MOURA,DSG,Topográfica,"1976","1975","1974","2997.469","-13.000","-13.500",,,,,RO,"Em 1973 05° 30' (Cresce 9,4' ao ano)",Córrego Alegre,Imbituba-SC,"-63",UTM,"1977","1","1977","1",Nã,Nã,Não se aplic,1687
1688,1676,SD-20-X-C-III,Restituição fotogramétrica,"1963",ILHA DO SOSSEGO,DSG,Topográfica,"1975","1974","1974","2997.469","-13.000","-13.500",,,,,RO,"Em 1980 21° 38' (Cresce 2,3' ao ano)",Córrego Alegre,Imbituba-SC,"-63",UTM,"1976","1","1976","1",Nã,Nã,Não se aplic,1688
1689,1677,SD-20-X-D-I,Restituição fotogramétrica,"1964",PIMENTEIRAS,DSG,Topográfica,"1975","1974","1974","2997.469","-13.000","-13.500",,,,,RO,"Em 1980 21° 38' (Cresce 2,3' ao ano)",Córrego Alegre,Imbituba-SC,"-63",UTM,"1976","1","1976","1",Nã,Nã,Não se aplic,1689
1690,1678,SD-20-X-D-II,Restituição fotogramétrica,"1965",RIO ESCONDIDO,DSG,Topográfica,"1975","1974","1974","2997.469","-13.000","-13.500",,,,,RO_MT,"Em 1973 06° 40' (Cresce 9,5' ao ano)",Córrego Alegre,Imbituba-SC,"-63",UTM,"1976","1","1976","1",Nã,Nã,Não se aplic,1690
1691,1679,SD-20-X-D-III,Restituição fotogramétrica,"1966",ILHA DO PORTO,DSG,Topográfica,"1975","1974","1974","2997.469","-13.000","-13.500",,,,,RO_MT,"Em 1973 07° 05' (Cresce 9,6' ao ano)",Córrego Alegre,Imbituba-SC,"-63",UTM,"1976","1","1976","1",Nã,Nã,Não se aplic,1691
1692,1680,SD-21-V-C-I,Restituição fotogramétrica,"1967",VILA JATAI,DSG,Topográfica,"1975","1974","1974","2997.469","-13.000","-13.500",,,,,MT,"Em 1973 07° 31' (Cresce 9,7' ao ano)",Córrego Alegre,Imbituba-SC,"-57",UTM,"1976","1","1976","1",Nã,Nã,Não se aplic,1692
1693,1681,SD-21-V-C-II,Restituição fotogramétrica,"1968",RIO FORMIGA,DSG,Topográfica,"1975","1974","1974","2997.469","-13.000","-13.500",,,,,MT,Em 1973 07° 54' 53'' (Cresce 9' 42'' ao ano),Córrego Alegre,Imbituba-SC,"-57",UTM,"1976","1","1976","1",Nã,Nã,Não se aplic,1693
1694,1682,SD-21-V-C-III,Restituição fotogramétrica,"1969",RIO DO CALOR,DSG,Topográfica,"1975","1974","1974","2997.469","-13.000","-13.500",,,,,MT,"Em 1973 08° 19' (Cresce 9,7' ao ano)",Córrego Alegre,Imbituba-SC,"-57",UTM,"1976","1","1976","1",Nã,Nã,Não se aplic,1694
1695,1683,SD-21-V-D-I,Restituição fotogramétrica,"1970",UTIARITI,DSG,Topográfica,"1975","1974","1974","2997.469","-13.000","-13.500",,,,,MT,"Em 1973 08° 42' (Cresce 9,8' ao ano)",Córrego Alegre,Imbituba-SC,"-57",UTM,"1976","1","1976","1",Nã,Nã,Não se aplic,1695
1696,1684,SD-21-V-D-II,Restituição fotogramétrica,"1971",RIO MEMBECA,DSG,Topográfica,"1975","1974","1974","2997.469","-13.000","-13.500",,,,,MT,"Em 1973 09° 05' (Cresce 9,7' ao ano)",Córrego Alegre,Imbituba-SC,"-57",UTM,"1976","1","1976","1",Nã,Nã,Não se aplic,1696
1697,1685,SD-21-X-D-I,Restituição fotogramétrica,"1976",CAPEM VELHA,DSG,Topográfica,"1979","1974","1966","2997.469","-13.000","-13.500",,,,,MT,"Em 1974 11° 13' (Cresce 9,6' ao ano)",SAD69,Imbituba-SC,"-57",UTM,"1980","1","1980","1",Nã,Nã,Não se aplic,1697
1698,1686,SD-21-X-D-II,Restituição fotogramétrica,"1977",BARRA DO CAPITÃO NORONHA,DSG,Topográfica,"1979","1974","1966","2997.469","-13.000","-13.500",,,,,MT,"Em 1974 11° 37' (Cresce 9,6' ao ano)",SAD69,Imbituba-SC,"-57",UTM,"1980","1","1980","1",Nã,Nã,Não se aplic,1698
1699,1687,SD-21-X-D-III,Restituição fotogramétrica,"1978",AGRO-JUNFRASA,DSG,Topográfica,"1979","1974","1966","2997.469","-13.000","-13.500",,,,,MT,"Em 1974 12° 02' (Cresce 9,5' ao ano)",SAD69,Imbituba-SC,"-57",UTM,"1980","1","1980","1",Nã,Nã,Não se aplic,1699
1700,1688,SD-22-V-C-I,Restituição fotogramétrica,"1979",RIBEIRÃO BACAERI,DSG,Topográfica,"1979","1974","1966","2997.469","-13.000","-13.500",,,,,MT,"Em 1974 12° 27' (Cresce 9,5' ao ano)",SAD69,Imbituba-SC,"-51",UTM,"1980","1","1980","1",Nã,Nã,Não se aplic,1700
1701,1689,SD-22-V-C-II,Restituição fotogramétrica,"1980",BARRA DO PACUNEIRO,DSG,Topográfica,"1979","1974","1966","2997.469","-13.000","-13.500",,,,,MT,"Em 1974 12° 50' (Cresce 9,5' ao ano)",SAD69,Imbituba-SC,"-51",UTM,"1980","1","1980","1",Nã,Nã,Não se aplic,1701
1702,1690,SD-22-V-C-III,Restituição fotogramétrica,"1981",GARAPU,DSG,Topográfica,"1979","1974","1966","2997.469","-13.000","-13.500",,,,,MT,"Em 1974 13° 12' (Cresce 9,4' ao ano)",SAD69,Imbituba-SC,"-51",UTM,"1980","1","1980","1",Nã,Nã,Não se aplic,1702
1703,1691,SD-22-X-C-II,Restituição fotogramétrica,"1986",SÃO MIGUEL DO ARAGUAIA,DSG,Topográfica,"1976","1975","1968","2997.469","-13.000","-13.500",,,,,GO,"Em 1974 15° 04' (Cresce 9,2' ao ano)",Córrego Alegre,Imbituba-SC,"-51",UTM,"1977","1","1977","1",Nã,Nã,Não se aplic,1703
1704,1692,SD-22-X-C-III,Restituição fotogramétrica,"1987",NOVO PLANALTO,DSG,Topográfica,"1976","1975","1968","2997.469","-13.000","-13.500",,,,,TO_GO,Em 1974 15° 26' (Cresce 9' ao ano),Córrego Alegre,Imbituba-SC,"-51",UTM,"1977","1","1977","1",Nã,Nã,Não se aplic,1704
1705,1693,SD-22-X-D-I,Restituição fotogramétrica,"1988",PORANGATU,DSG,Topográfica,"1976","1974","1967","2997.469","-13.000","-13.500",,,,,TO_GO,Em 1974 15° 46' (Cresce 9' ao ano),Córrego Alegre,Imbituba-SC,"-51",UTM,"1977","1","1977","1",Nã,Nã,Não se aplic,1705
1706,1694,SD-22-X-D-II,Restituição fotogramétrica,"1989",MATA AZUL,DSG,Topográfica,"1976","1974","1967","2997.469","-13.000","-13.500",,,,,TO_GO,Em 1974 16° 04' (Cresce 9' ao ano),Córrego Alegre,Imbituba-SC,"-51",UTM,"1982","1","1982","2",Nã,Nã,Não se aplic,1706
1707,1695,SD-22-X-D-III,Restituição fotogramétrica,"1990",PALMEIRÓPOLIS,DSG,Topográfica,"1976","1974","1966","2997.469","-13.000","-13.500",,,,,TO_GO,"Em 1977 17° 06' (Cresce 8,8' ao ano)",Córrego Alegre,Imbituba-SC,"-51",UTM,"1977","1","1977","1",Nã,Nã,Não se aplic,1707
1708,1696,SD-23-V-C-I,Restituição fotogramétrica,"1991",SÃO JOSÉ,DSG,Topográfica,"1976","1975","1965","2997.469","-13.000","-13.500",,,,,TO_GO,"Em 1974 16° 39' (Cresce 8,8' ao ano)",Córrego Alegre,Imbituba-SC,"-45",UTM,"1977","1","1977","1",Nã,Nã,Não se aplic,1708
1709,1697,SD-23-V-C-II,Restituição fotogramétrica,"1992",PORTO REAL,DSG,Topográfica,"1976","1974","1966","2997.469","-13.000","-13.500",,,,,TO_GO,"Em 1974 16° 54' (Cresce 8,7' ao ano)",Córrego Alegre,Imbituba-SC,"-45",UTM,"1976","1","1976","1",Nã,Nã,Não se aplic,1709
1710,1698,SE-21-V-B-II,Restituição fotogramétrica,"2239",CÁCERES,DSG,Topográfica,"1974","1973","1967","2957.442","-16.000","-16.500",,,,,MT,Em 1973 08° 30' (Cresce 10' ao ano),Córrego Alegre,Imbituba-SC,"-57",UTM,"1975","1","1975","1",Nã,Nã,Não se aplic,1710
1711,1699,SE-21-V-B-III,Restituição fotogramétrica,"2240",SERRA DA CAMPINA,DSG,Topográfica,"1974","1973","1967","2957.442","-16.000","-16.500",,,,,MT,Em 1973 08° 54' (Cresce 10' ao ano),Córrego Alegre,Imbituba-SC,"-57",UTM,"1975","1","1975","1",Nã,Nã,Não se aplic,1711
1712,1700,SE-21-X-A-I,Restituição fotogramétrica,"2241",POCONÉ,DSG,Topográfica,"1975","1973","1966","2957.442","-16.000","-16.500",,,,,MT,"Em 1976 09° 28,8' (Cresce 10' ao ano)",Córrego Alegre,Imbituba-SC,"-57",UTM,"1976","1","1976","1",Nã,Nã,Não se aplic,1712
1713,1701,SE-21-V-D-VI,Restituição fotogramétrica,"2358",MORRO DO CAMPO,DSG,Topográfica,"1976","1973","1965","2934.439","-17.500","-18.000",,,,,MS_MT,Em 1973 08° 36' (Cresce 10' ao ano),Córrego Alegre,Imbituba-SC,"-57",UTM,"1977","1","1977","1",Nã,Nã,Não se aplic,1713
1714,1702,SE-21-X-C-IV,Restituição fotogramétrica,"2359",ILHA DO ALEGRE,DSG,Topográfica,"1976","1973","1965","2934.439","-17.500","-18.000",,,,,MS_MT,Em 1976 09° 47' (Cresce 9' ao ano),Córrego Alegre,Imbituba-SC,"-57",UTM,"1977","1","1977","1",Nã,Nã,Não se aplic,1714
1715,1703,SE-21-X-C-V,Restituição fotogramétrica,"2360",FAZENDA LISBOA,DSG,Topográfica,"1975","1973","1965","2934.439","-17.500","-18.000",,,,,MS,Em 1976 09° 52' (Cresce 10' ao ano),Córrego Alegre,Imbituba-SC,"-57",UTM,"1976","1","1976","1",Nã,Nã,Não se aplic,1715
1716,1704,SE-21-X-C-VI,Restituição fotogramétrica,"2361",BAÍA VERDE,DSG,Topográfica,"1975","1973","1965","2934.439","-17.500","-18.000",,,,,MS,Em 1973 09° 45' (Cresce 10' ao ano),Córrego Alegre,Imbituba-SC,"-57",UTM,"1982","1","1982","2",Nã,Nã,Não se aplic,1716
1717,1705,SE-21-Z-D-VI,Restituição fotogramétrica,"2514",CAMAPUÃ,DSG,Topográfica,"1973","1972","1966","2900.695","-19.500","-20.000",,,,,MS,Em 1972 10° 16' (Cresce 10' ao ano),Córrego Alegre,Imbituba-SC,"-57",UTM,"1975","1","1975","1",Nã,Nã,Não se aplic,1717
1718,1706,SF-21-V-B-I,Restituição fotogramétrica,"2544",BAÍA NEGRA,DSG,Topográfica,"1967","1967","1966","2891.714","-20.000","-20.500",,,,,MS,Em 1969 06° 53' (Cresce 10' ao ano),Córrego Alegre,Imbituba-SC,"-57",UTM,"1969","1","1969","1",Nã,Nã,Não se aplic,1718
1719,1707,SF-21-V-B-II,Restituição fotogramétrica,"2545",NABILEQUE,DSG,Topográfica,"1967","1967","1966","2891.714","-20.000","-20.500",,,,,MS,"Em 1969 07° 17,8' (Cresce 10' ao ano)",Córrego Alegre,Tôrres-RS,"-57",UTM,"1969","1","1982","2",Nã,Nã,Não se aplic,1719
1720,1708,SH-22-X-A-VI,Restituição fotogramétrica,"2939",TURVO,DSG,Topográfica,"1974","1971","1966","2706.31","-28.500","-29.000",,,,,SC_RS,"Em 1969 11° 10' (Cresce 8,8' ao ano)",Córrego Alegre,Imbituba-SC,"-51",UTM,"1981","1","1981","2",Nã,Nã,Não se aplic,1720
1721,1709,SH-21-X-D-II,Restituição fotogramétrica,"2946",SANTIAGO,DSG,Topográfica,"1971","1969","1966","2693.518","-29.000","-29.500",,,,,RS,"Em 1974 07° 50' (Cresce 9,5' ao ano)",Córrego Alegre,Imbituba-SC,"-57",UTM,"1984","1","1984","2",Nã,Nã,Não se aplic,1721
1722,1710,SH-21-X-D-III,Restituição fotogramétrica,"2947",JARI,DSG,Topográfica,"1971","1969","1966","2693.518","-29.000","-29.500",,,,,RS,"Em 1971 07° 39' (Cresce 9,4' ao ano)",Observatório da Comissão Carta Geral do Brasil-RS,Imbituba-SC,"-57",UTM,"1974","1","1974","1",Nã,Nã,Não se aplic,1722
1723,1711,SH-22-V-C-II,Restituição fotogramétrica,"2949",SOBRADINHO,DSG,Topográfica,"1970","1968",1964 e 1966,"2693.518","-29.000","-29.500",,,,,RS,Em 1971 08° 25' (Cresce 9' ao ano),Córrego Alegre,Imbituba-SC,"-51",UTM,"1972","1","1971","1",Nã,Nã,Não se aplic,1723
1724,1712,SB-24-X-D-VI,Restituição fotogramétrica,"0976",LAJES,DSG,Topográfica,"1969","1968","1967","3062.208",,,,,,,RN,"Em 1984 21° 37' (Cresce 2,6' ao ano)",Córrego Alegre,Imbituba-SC,"-39",UTM,"1985","3","1994","2",Nã,Nã,Não se aplic,1724
1725,1713,SB-24-Y-A-III,Restituição fotogramétrica,"1044",PARAMBU,SUDENE,Topográfica,"1968","1967",1963 e 1967,"3059.475",,,,,,,PI_CE,Em 1968 20° 19' (Cresce 6' ao ano),Córrego Alegre,Imbituba-SC,"-39",UTM,"1972","2","1972","2",Nã,Nã,Não se aplic,1725
1726,1714,SB-24-Z-A-I,Restituição fotogramétrica,"1048",ORÓS,SUDENE,Topográfica,"1968","1967","1965","3059.475",,,,,,,PB_CE_RN,"Em 1980 20° 59' (Cresce 3,8' ao ano)",Córrego Alegre,Imbituba-SC,"-39",UTM,"1972","2","1982","3",Nã,Nã,Não se aplic,1726
1727,1715,SB-24-Z-C-V,Restituição fotogramétrica,"1286",SERRA TALHADA,SUDENE,Topográfica,"1968","1967","1965","3049.915",,,,,,,PE_PB,"Em 1980 21° 15' (Cresce 4,1' ao ano)",Córrego Alegre,Imbituba-SC,"-39",UTM,"1982","3","1982","3",Nã,Nã,Não se aplic,1727
1728,1716,SB-24-Z-C-VI,Restituição fotogramétrica,"1287",AFOGADOS DA INGAZEIRA,SUDENE,Topográfica,"1968","1967","1965","3049.915",,,,,,,PE_PB,"Em 1980 21° 23' (Cresce 3,8' ao ano)",Córrego Alegre,Imbituba-SC,"-39",UTM,"1972","3","1982","3",Nã,Nã,Não se aplic,1728
1729,1717,SB-24-Z-D-IV,Restituição fotogramétrica,"1288",PRATA,SUDENE,Topográfica,"1968","1967","1965","3049.915",,,,,,,PE_PB,Em 1968 21° 25' (Cresce 6' ao ano),Córrego Alegre,Imbituba-SC,"-39",UTM,"1972","2","1985","3",Nã,Nã,Não se aplic,1729
1730,1718,SB-24-Z-D-V,Restituição fotogramétrica,"1289",SUMÉ,SUDENE,Topográfica,"1969","1968","1967","3049.915",,,,,,,PE_PB,"Em 1985 21° 52' (Cresce 3,4' ao ano)",Córrego Alegre,Imbituba-SC,"-39",UTM,"1985","2","1985","2",Nã,Nã,Não se aplic,1730
1731,1719,SC-23-Y-D-VI,Compilação,"1835",CARIPARÉ,SUDENE,Topográfica,Não se aplica,Informação em levantamento,Informação em levantamento,"3014.471","-11.500","-12.000",,,,,BA,Em 1973 17° 45' (Cresce 8' ao ano),Córrego Alegre,Imbituba-SC,"-45",UTM,"1973","1","1973","1",Nã,Nã,Não se aplic,1731
1732,1720,SC-23-Z-C-IV,Compilação,"1836",RIACHÃO DAS NEVES,SUDENE,Topográfica,Não se aplica,Informação em levantamento,Informação em levantamento,"3014.471","-11.500","-12.000",,,,,BA,Em 1973 18° 01' (Cresce 8' ao ano),Córrego Alegre,Imbituba-SC,"-45",UTM,"1973","1","1973","1",Nã,Nã,Não se aplic,1732
1733,1721,SC-23-Z-C-V,Compilação,"1837",JUPAGUÁ,SUDENE,Topográfica,Não se aplica,Informação em levantamento,Informação em levantamento,"3014.471","-11.500","-12.000",,,,,BA,Em 1973 18° 24' (Cresce 8' ao ano),Córrego Alegre,Imbituba-SC,"-45",UTM,"1973","1","1973","1",Nã,Nã,Não se aplic,1733
1734,1722,SD-23-V-C-III,Restituição fotogramétrica,"1993",MONTE ALEGRE DE GOIÁS,DSG,Topográfica,"1976","1974","1965","2997.469","-13.000","-13.500",,,,,TO_GO,"Em 1974 17° 09' (Cresce 8,6' ao ano)",Córrego Alegre,Imbituba-SC,"-45",UTM,"1976","1","1976","1",Nã,Nã,Não se aplic,1734
1735,1723,SD-23-V-D-III,Compilação,"1996",RIO GUARÁ,SUDENE,Topográfica,Não se aplica,"1967","1966","2997.469","-13.000","-13.500",,,,,BA,Em 1973 17° 45' (Cresce 8' ao ano),Córrego Alegre,Imbituba-SC,"-45",UTM,"1973","1","1973","3",Nã,Nã,Não se aplic,1735
1736,1724,SD-23-X-C-III,Restituição fotogramétrica,"1999",PÔRTO NOVO,DSG,Topográfica,"1970","1954",1966 e 1967,"2997.469","-13.000","-13.500",,,,,BA,Em 1970 18° 25' (Cresce 8' ao ano),Córrego Alegre,Imbituba-SC,"-45",UTM,"1970","1","1970","1",Nã,Nã,Não se aplic,1736
1737,1725,SD-20-X-C-VI,Restituição fotogramétrica,"2010",ILHA DO SOSSEGO,DSG,Topográfica,"1975","1974","1974","2991.354","-13.500","-14.000",,,,,RO,"Em 1980 21° 38' (Cresce 2,3' ao ano)",Córrego Alegre,Imbituba-SC,"-63",UTM,"1976","1","1976","1",Nã,Nã,Não se aplic,1737
1738,1726,SD-20-X-D-IV,Restituição fotogramétrica,"2011",PIMENTEIRAS,DSG,Topográfica,"1975","1974","1974","2991.354","-13.500","-14.000",,,,,RO,"Em 1980 21° 38' (Cresce 2,3' ao ano)",Córrego Alegre,Imbituba-SC,"-63",UTM,"1976","1","1976","1",Nã,Nã,Não se aplic,1738
1739,1727,SD-20-X-D-V,Restituição fotogramétrica,"2012",BAÍA DO ESCONDIDO,DSG,Topográfica,"1975","1974","1974","2991.354","-13.500","-14.000",,,,,RO_MT,"Em 1973 06° 29' (Cresce 9,6' ao ano)",Córrego Alegre,Imbituba-SC,"-63",UTM,"1976","1","1976","1",Nã,Nã,Não se aplic,1739
1740,1728,SD-20-X-D-VI,Restituição fotogramétrica,"2013",MORRO SEM BONÉ,DSG,Topográfica,"1975","1974","1974","2991.354","-13.500","-14.000",,,,,MT,"Em 1973 06° 56' (Cresce 9,6' ao ano)",Córrego Alegre,Imbituba-SC,"-63",UTM,"1976","1","1976","1",Nã,Nã,Não se aplic,1740
1741,1729,SD-21-V-C-IV,Restituição fotogramétrica,"2014",VILA OESTE,DSG,Topográfica,"1975","1974","1974","2991.354","-13.500","-14.000",,,,,MT,"Em 1973 07° 22' (Cresce 9,7' ao ano)",Córrego Alegre,Imbituba-SC,"-57",UTM,"1976","1","1976","1",Nã,Nã,Não se aplic,1741
1742,1730,SD-21-V-C-V,Restituição fotogramétrica,"2015",FAZENDA FORMIGA,DSG,Topográfica,"1975","1974","1974","2991.354","-13.500","-14.000",,,,,MT,"Em 1973 07° 47' (Cresce 9,7' ao ano)",Córrego Alegre,Imbituba-SC,"-57",UTM,"1976","1","1976","1",Nã,Nã,Não se aplic,1742
1743,1731,SD-21-V-C-VI,Restituição fotogramétrica,"2016",CABECEIRA DO ÁGUA QUENTE,DSG,Topográfica,"1975","1974","1974","2991.354","-13.500","-14.000",,,,,MT,"Em 1973 08° 13' (Cresce 9,7' ao ano)",Córrego Alegre,Imbituba-SC,"-57",UTM,"1976","1","1976","1",Nã,Nã,Não se aplic,1743
1744,1732,SD-21-V-D-IV,Restituição fotogramétrica,"2017",ALDEIA BACAVAL,DSG,Topográfica,"1975","1974","1974","2991.354","-13.500","-14.000",,,,,MT,"Em 1973 08° 37' (Cresce 9,8' ao ano)",Córrego Alegre,Imbituba-SC,"-57",UTM,"1976","1","1976","1",Nã,Nã,Não se aplic,1744
1745,1733,SD-21-V-D-V,Restituição fotogramétrica,"2018",RIO DO SANGUE,DSG,Topográfica,"1975","1974","1974","2991.354","-13.500","-14.000",,,,,MT,"Em 1973 08° 59' (Cresce 9,8' ao ano)",Córrego Alegre,Imbituba-SC,"-57",UTM,"1982","1","1982","2",Nã,Nã,Não se aplic,1745
1746,1734,SD-21-X-D-IV,Restituição fotogramétrica,"2023",PORTO FUNDAÇÃO,DSG,Topográfica,"1979","1974","1966","2991.354","-13.500","-14.000",,,,,MT,"Em 1974 11° 09' (Cresce 9,6' ao ano)",SAD69,Imbituba-SC,"-57",UTM,"1980","1","1980","1",Nã,Nã,Não se aplic,1746
1747,1735,SD-21-X-D-V,Restituição fotogramétrica,"2024",SERRA MIRACI,DSG,Topográfica,"1979","1974","1966","2991.354","-13.500","-14.000",,,,,MT,"Em 1974 11° 33' (Cresce 9,6' ao ano)",SAD69,Imbituba-SC,"-57",UTM,"1980","1","1980","1",Nã,Nã,Não se aplic,1747
1748,1736,SD-21-X-D-VI,Restituição fotogramétrica,"2025",BOCA DA MATA,DSG,Topográfica,"1979","1974","1966","2991.354","-13.500","-14.000",,,,,MT,"Em 1974 11° 58' (Cresce 9,6' ao ano)",SAD69,Imbituba-SC,"-57",UTM,"1980","1","1980","1",Nã,Nã,Não se aplic,1748
1749,1737,SD-22-V-C-IV,Restituição fotogramétrica,"2026",BARRA DO ARAME,DSG,Topográfica,"1979","1974","1966","2991.354","-13.500","-14.000",,,,,MT,"Em 1974 12° 22' (Cresce 9,6' ao ano)",SAD69,Imbituba-SC,"-51",UTM,"1980","1","1980","1",Nã,Nã,Não se aplic,1749
1750,1738,SD-22-V-C-V,Restituição fotogramétrica,"2027",BARRA DO COUTO MAGALHÃES,DSG,Topográfica,"1979","1974","1966","2991.354","-13.500","-14.000",,,,,MT,"Em 1974 12° 45' (Cresce 9,5' ao ano)",SAD69,Imbituba-SC,"-51",UTM,"1980","1","1980","1",Nã,Nã,Não se aplic,1750
1751,1739,SD-22-V-C-VI,Restituição fotogramétrica,"2028",CORREGO CANASTRÃO,DSG,Topográfica,"1979","1974","1966","2991.354","-13.500","-14.000",,,,,MT,"Em 1974 13° 09' (Cresce 9,5' ao ano)",SAD69,Imbituba-SC,"-51",UTM,"1980","1","1980","1",Nã,Nã,Não se aplic,1751
1752,1740,SD-22-Y-A-I,Restituição fotogramétrica,"2070",ÁGUA EMENDADA,DSG,Topográfica,"1976","1974","1966","2985.016","-14.000","-14.500",,,,,MT,"Em 1974 12° 17' (Cresce 9,6' ao ano)",Córrego Alegre,Imbituba-SC,"-51",UTM,"1977","1","1977","1",Nã,Nã,Não se aplic,1752
1753,1741,SD-22-Y-A-II,Restituição fotogramétrica,"2071",ALDEIA DA LAGOA,DSG,Topográfica,"1976","1974","1966","2985.016","-14.000","-14.500",,,,,MT,"Em 1974 12° 41' (Cresce 9,6' ao ano)",Córrego Alegre,Imbituba-SC,"-51",UTM,"1977","1","1977","1",Nã,Nã,Não se aplic,1753
1754,1742,SD-22-Y-A-III,Restituição fotogramétrica,"2072",FAZENDA PLANALTO,DSG,Topográfica,"1976","1974","1966","2985.016","-14.000","-14.500",,,,,MT,"Em 1977 13° 32' (Cresce 9,5' ao ano)",Córrego Alegre,Imbituba-SC,"-51",UTM,"1977","1","1977","1",Nã,Nã,Não se aplic,1754
